VIN,CustomerID,Start_date,Labor_fee,Description,Complete_date,Odometer,Username
WO62TPHPUNV545044,10,2020-12-21,638.89,refurbish power steering; ,2021-1-13,158760,user30
WO62TPHPUNV545044,157,2021-1-26,91.27,install optional equipment; fix external temperature display; ,2021-2-22,240537,user17
WO62TPHPUNV545044,127,2021-2-26,775.79,replace brake pedal spring; install roof spoiler; ,2021-3-17,255288,user15
WO62TPHPUNV545044,103,2021-5-3,91.27,change pcv filter/pcv valve; attach spoiler; ,2021-5-5,304556,user12
WO62TPHPUNV545044,173,2021-5-7,1414.68,repair seatbelt force limiters; repair shiftable automatic transmission; ,2021-6-25,316305,user12
WO62TPHPUNV545044,16,2021-6-27,273.81,reduce fuel consumption; upgrade navigation system; ,2021-7-3,332807,roland
WO62TPHPUNV545044,6,2021-8-12,45.63,correct abs; fix a-pillar; ,2021-8-15,417382,user15
WO62TPHPUNV545044,115,2021-8-22,273.81,replace brake pedal spring; install intelligent alternator; ,2021-9-2,482252,roland
WRJTUEFBEKL053792,161,2020-12-16,1057.71,replace serpentine belt; prevent fuel pump shutoff; ,2020-12-20,398110,user13
WRJTUEFBEKL053792,74,2021-2-13,1692.34,replace stabilizer bar; fix rear defroster; ,2021-3-27,789464,user29
WRJTUEFBEKL053792,97,2021-6-4,1692.34,fix a-pillar; ,2021-6-13,1600322,user13
WXXT4CJXT8X866335,107,2021-4-29,415.51,adjust low fuel warning indicator; ,2021-5-7,229011,roland
WXXT4CJXT8X866335,146,2021-5-15,118.72,adjust traction control system; change wheel cylinders; ,2021-6-7,262600,roland
WXXT4CJXT8X866335,78,2021-6-28,237.44,fix air filter restriction indicator; adjust seat belts tension; ,2021-7-1,432305,user13
WXXT4CJXT8X866335,122,2021-7-4,415.51,fix sunroof; change memory settings of the onboard computer; ,2021-7-10,439996,user17
WXXT4CJXT8X866335,68,2021-8-5,118.72,fix rear hvac; replace brake pedal spring; ,2021-8-6,695806,user15
WXXT4CJXT8X866335,59,2021-8-18,178.08,fix external temperature display; fix a-pillar; ,2021-8-23,739303,user33
WXXT4CJXT8X866335,145,2021-8-27,118.72,replace water pump; install anti-theft alarm; ,2021-8-28,771813,user33
WXXT4CJXT8X866335,43,2021-9-4,118.72,set up satellite radio; attach spoiler; ,2021-9-5,781758,user33
WZLYDQJPVXX172107,165,2021-7-7,39.73,replace fuel filter; install curtain airbags; ,2021-7-8,98795,user33
WZLYDQJPVXX172107,92,2021-7-10,198.63,change coolant; reconfigure service reminder light; ,2021-7-22,106903,user17
WZLYDQJPVXX172107,108,2021-8-5,119.18,repair seatbelt force limiters; fix steering damper; ,2021-8-11,270628,user13
WZLYDQJPVXX172107,135,2021-8-15,39.73,adjust low fuel warning indicator; replace brake pedal spring; ,2021-8-17,271572,user13
WZLYDQJPVXX172107,177,2021-8-27,79.45,fix steering damper; replace diverter valve; ,2021-8-31,362524,user15
WZLYDQJPVXX172107,18,2021-9-4,39.73,make polarization coating; ,2021-9-4,365448,user17
WZLYDQJPVXX172107,175,2021-9-11,39.73,adjust reverse tilt mirrors; replace steering column lock; ,2021-9-12,411520,user30
X7WRF6GJKRO032058,73,2020-9-10,664.31,replace serpentine belt; ,2021-2-12,590661,user12
XG6TUSMRKJ7859790,28,2021-3-19,332.81,repair direct injection system; replace tail lights; ,2021-4-23,109017,user12
XG6TUSMRKJ7859790,165,2021-5-2,124.8,install parking sensors; attach spoiler; ,2021-6-3,149497,user12
XG6TUSMRKJ7859790,39,2021-6-17,124.8,change timing belt; change steering rack; ,2021-6-24,263043,user33
XG6TUSMRKJ7859790,54,2021-7-26,249.61,fix rear defroster; replace catalytic converter; ,2021-8-11,430954,user29
XG6TUSMRKJ7859790,31,2021-8-25,20.8,reconfigure service reminder light; ,2021-8-29,457719,user12
XKOR6FN4NB0771721,4,2020-11-19,9594.28,install smoked glass; install dusk-sensing headlights; ,2021-3-27,228182,user29
XKOR6FN4NB0771721,33,2021-5-9,297.5,adjust low fuel warning indicator; improve engine performance; ,2021-5-20,253289,user33
XKOR6FN4NB0771721,75,2021-7-8,371.87,adjust retractable mirrors; ,2021-8-6,566899,user13
XKOR6FN4NB0771721,153,2021-9-10,74.37,adjust running boards; ,2021-9-18,575673,user17
XLE7HGMPN41742434,19,2021-1-21,101.26,replace ace filter; ,2021-2-28,375099,user29
XLE7HGMPN41742434,97,2021-3-1,177.21,fix ventilated seats; fix steering damper; ,2021-3-18,375615,user15
XLE7HGMPN41742434,32,2021-3-25,253.15,fix broken tow hooks; prevent fuel pump shutoff; ,2021-4-6,410288,roland
XLE7HGMPN41742434,102,2021-4-9,25.32,replace ace filter; change air conditioner refrigerant; ,2021-4-10,414714,roland
XLE7HGMPN41742434,135,2021-4-20,936.67,fix external temperature display; ,2021-5-31,495210,user29
XLE7HGMPN41742434,3,2021-6-2,227.84,replace serpentine belt; adjust block heater; ,2021-6-19,512708,user33
XLE7HGMPN41742434,28,2021-6-27,50.63,reduce fuel consumption; adjust seat belts tension; ,2021-7-5,559907,user30
XLE7HGMPN41742434,151,2021-7-13,480.99,refurbish power steering; adjust running boards; ,2021-8-12,594694,user15
XLE7HGMPN41742434,129,2021-9-17,101.26,install dusk-sensing headlights; remove oversteer; ,2021-9-22,786288,user30
XNCXSM3JPVX095298,124,2020-12-12,12.51,fix rear defroster; adjust climate control; ,2020-12-15,360755,user30
XNCXSM3JPVX095298,74,2021-1-23,312.8,fix steering damper; fix steering damper; ,2021-2-20,518153,user17
XNCXSM3JPVX095298,7,2021-5-8,750.73,replace fuel filter; change coolant; ,2021-8-2,977191,user12
XNCXSM3JPVX095298,10,2021-8-15,37.54,replace ace filter; ,2021-8-29,1001880,user17
XNCXSM3JPVX095298,51,2021-9-1,62.56,change coolant; ,2021-9-7,1035469,user30
XW26GD4VYPB194891,76,2020-10-14,25.32,fix broken tow hooks; install on-board diagnosis system; ,2020-10-17,628671,roland
XW26GD4VYPB194891,4,2021-3-23,1392.35,adjust retractable mirrors; fix rear hvac; ,2021-6-12,2397027,user33
XZH6HV3YNEO902234,8,2021-2-23,19,attach spoiler; refurbish power steering; ,2021-2-23,177753,user30
XZH6HV3YNEO902234,167,2021-5-17,57.01,reconfigure service reminder light; ,2021-5-19,710397,user33
XZH6HV3YNEO902234,16,2021-5-26,57.01,replace serpentine belt; ,2021-5-29,735214,user33
XZH6HV3YNEO902234,104,2021-6-30,152.04,adjust low fuel warning indicator; set up satellite radio; ,2021-7-11,1076913,user17
XZH6HV3YNEO902234,101,2021-7-16,57.01,reduce fuel consumption; change pcv filter/pcv valve; ,2021-8-2,1120287,user12
XZH6HV3YNEO902234,88,2021-8-14,95.02,install anti-theft alarm; prevent fuel pump shutoff; ,2021-8-31,1247743,user13
XZH6HV3YNEO902234,26,2021-9-3,228.06,install optional equipment; refurbish power steering; ,2021-9-25,1254908,user29
Y3YFDYEUPJ2715198,40,2021-6-25,37.05,change coolant; prevent fuel pump shutoff; ,2021-6-29,83261,user15
Y3YFDYEUPJ2715198,180,2021-7-1,37.05,attach spoiler; change steering rack; ,2021-7-1,87592,user29
Y3YFDYEUPJ2715198,178,2021-7-2,148.19,replace brake pedal spring; ,2021-7-5,95085,user15
Y3YFDYEUPJ2715198,168,2021-7-7,37.05,configure audio remote control; refurbish power steering; ,2021-7-8,111860,user30
Y3YFDYEUPJ2715198,161,2021-7-12,148.19,fix deceleration system; adjust accelerator pedal linkage; ,2021-7-17,156143,user12
Y3YFDYEUPJ2715198,180,2021-7-18,148.19,adjust hybrid performance; install active pedestrian protection system; ,2021-8-20,167090,user29
Y3YFDYEUPJ2715198,140,2021-8-25,74.09,replace stabilizer bar; fix rear hvac; ,2021-8-28,187759,user12
Y3YFDYEUPJ2715198,185,2021-9-11,74.09,fix rear hvac; change purge valve; ,2021-9-15,294290,user15
Y80MGSI0T6F866229,144,2021-6-3,69.34,install curtain airbags; change steering rack; ,2021-6-18,13556,user13
Y80MGSI0T6F866229,149,2021-6-29,184.9,install curtain airbags; repair direct injection system; ,2021-7-16,113942,user13
Y80MGSI0T6F866229,141,2021-8-3,231.13,fix air filter restriction indicator; change coolant; ,2021-8-14,317085,user30
Y8C5IT8AQ05184927,48,2021-7-13,115.98,fix cylinder head bolts; replace serpentine belt; ,2021-7-17,167835,roland
Y8C5IT8AQ05184927,52,2021-7-26,347.94,fix a-pillar; fix solar sunroof; ,2021-7-31,194344,user15
Y8C5IT8AQ05184927,96,2021-8-21,347.94,adjust accelerator pedal linkage; adjust accelerator pedal linkage; ,2021-9-17,251956,user13
Y8Z0KNDQWL2566444,145,2020-10-18,22.09,improve engine performance; attach seat extension; ,2020-10-22,753528,user33
Y8Z0KNDQWL2566444,40,2020-10-23,198.79,install anti-theft alarm; ,2020-12-9,761334,user15
Y8Z0KNDQWL2566444,89,2021-3-27,44.18,install turbocharger; refurbish power steering; ,2021-3-30,1011165,user33
Y8Z0KNDQWL2566444,188,2021-4-28,287.14,change wheel cylinders; replace timing belt tensioner; ,2021-5-27,1337573,user33
Y8Z0KNDQWL2566444,19,2021-5-28,121.48,change pcv filter/pcv valve; ,2021-7-14,1348055,user17
YH26TJ504TO241467,6,2021-4-30,78.27,fix air filter restriction indicator; fix rear defroster; ,2021-6-13,854134,user13
YHXRVAZZU61082434,200,2021-6-11,48.6,change steering rack; prevent fuel pump shutoff; ,2021-6-30,109497,user13
YHXRVAZZU61082434,30,2021-7-1,48.6,reduce carbon footprint; ,2021-7-5,113852,roland
YHXRVAZZU61082434,154,2021-7-17,24.3,change air conditioner refrigerant; fix power activated release; ,2021-7-19,227973,user15
YHXRVAZZU61082434,124,2021-7-21,121.5,fix cylinder head bolts; install roof spoiler; ,2021-7-29,230439,user30
YHXRVAZZU61082434,62,2021-8-4,24.3,change suspension fluid; install roof spoiler; ,2021-8-7,294636,roland
YHXRVAZZU61082434,4,2021-8-8,170.1,change coolant; ,2021-8-17,306067,user30
YHXRVAZZU61082434,190,2021-9-3,48.6,change coolant; ,2021-9-5,445411,user13
YHXRVAZZU61082434,113,2021-9-7,48.6,check drive axle boots; ,2021-9-10,464837,user13
YHXRVAZZU61082434,62,2021-9-16,24.3,fix sunroof; adjust traction control system; ,2021-9-16,531237,user12
YJ3Y7H3KJRI908228,36,2021-7-2,143.67,upgrade navigation system; ,2021-7-7,234893,user12
YJ3Y7H3KJRI908228,146,2021-7-13,191.56,adjust adaptive cruise control; install parking sensors; ,2021-7-21,267544,user13
YJ3Y7H3KJRI908228,145,2021-9-2,814.14,set up auto-delay headlights; ,2021-9-19,400861,roland
YK5IEXQC53O490199,98,2021-7-12,451.26,fix broken tow hooks; reconfigure service reminder light; ,2021-8-10,174008,roland
YQKTZSBESHS704350,99,2021-6-11,505.84,change steering rack; change steering rack; ,2021-7-10,229685,user13
YQKTZSBESHS704350,71,2021-7-29,90.33,replace steering column lock; replace tail lights; ,2021-8-11,445865,user17
YQKTZSBESHS704350,113,2021-8-21,54.2,check drive axle boots; replace liftgate window; ,2021-9-10,459321,user17
YR0BYZ2LKGR405349,166,2020-10-10,978.97,change wheel cylinders; ,2020-12-11,286649,user29
YR0BYZ2LKGR405349,154,2020-12-12,156.63,change oil filter; configure universal remote control; ,2021-1-11,292016,user29
YR0BYZ2LKGR405349,98,2021-1-28,39.16,change steering rack; install roof spoiler; ,2021-1-28,463850,user15
YR0BYZ2LKGR405349,108,2021-4-15,900.65,replace catalytic converter; ,2021-6-15,1270095,user33
YVB5QZPUU4J557508,10,2021-7-29,1917.69,improve engine performance; replace diverter valve; ,2021-9-8,260531,user30
YVCC3OMTRFN440424,67,2021-1-21,121.78,install curtain airbags; replace catalytic converter; ,2021-1-29,124169,user15
YVCC3OMTRFN440424,17,2021-2-14,304.44,replace timing belt tensioner; adjust climate control; ,2021-3-4,175758,user17
YVCC3OMTRFN440424,83,2021-3-17,20.3,adjust ignition timing; fix nvh dampening system; ,2021-3-20,250441,user12
YVCC3OMTRFN440424,5,2021-3-23,142.07,install on-board diagnosis system; refurbish power steering; ,2021-4-3,275084,user30
YVCC3OMTRFN440424,136,2021-4-9,142.07,fix broken tow hooks; replace liftgate window; ,2021-5-14,298555,user17
YVCC3OMTRFN440424,136,2021-5-19,284.15,change coolant; install smoked glass; ,2021-6-28,328346,user29
YVCC3OMTRFN440424,126,2021-7-4,223.26,replace timing belt tensioner; adjust retractable mirrors; ,2021-8-17,386468,user33
YVCC3OMTRFN440424,194,2021-9-8,20.3,reconfigure service reminder light; change oil filter; ,2021-9-11,609494,user13
YW0NB0HVBXQ136944,190,2021-3-23,423.41,correct abs; replace timing belt tensioner; ,2021-4-17,17865,roland
YW0NB0HVBXQ136944,130,2021-4-23,66.85,fix air filter restriction indicator; fix a-pillar; ,2021-4-26,62180,user15
YW0NB0HVBXQ136944,27,2021-4-30,89.14,reduce carbon footprint; adjust running boards; ,2021-5-8,74582,user17
YW0NB0HVBXQ136944,73,2021-5-13,44.57,replace ace filter; change speaker configuration; ,2021-5-14,87131,user12
YW0NB0HVBXQ136944,98,2021-6-25,44.57,repair cooled seats; ,2021-6-26,531340,user17
YW0NB0HVBXQ136944,41,2021-7-21,155.99,repair shiftable automatic transmission; change oil filter; ,2021-8-18,732555,user33
YW0NB0HVBXQ136944,104,2021-8-22,579.41,replace catalytic converter; install intelligent alternator; ,2021-9-21,777047,user13
YY8OSRCI6X0011928,77,2021-3-29,325.25,change wheel cylinders; change timing belt; ,2021-4-19,175502,user13
YY8OSRCI6X0011928,112,2021-4-25,29.57,install dusk-sensing headlights; fix air filter restriction indicator; ,2021-4-25,188886,roland
YY8OSRCI6X0011928,67,2021-4-27,266.12,reduce blind spot; ,2021-5-18,208118,user17
YY8OSRCI6X0011928,94,2021-5-22,236.55,change memory settings of the onboard computer; change oil filter; ,2021-5-29,240590,user29
YY8OSRCI6X0011928,107,2021-6-9,177.41,repair direct injection system; ,2021-7-4,267192,user17
YY8OSRCI6X0011928,2,2021-7-5,206.98,change coolant; adjust hybrid performance; ,2021-7-13,277022,user33
YY8OSRCI6X0011928,127,2021-7-20,177.41,replace radiator core & ac condenser; ,2021-7-28,335103,user33
YY8OSRCI6X0011928,139,2021-8-27,118.27,refurbish power steering; install dusk-sensing headlights; ,2021-9-9,570767,user15
YY8OSRCI6X0011928,20,2021-9-12,206.98,attach spoiler; change brake linings; ,2021-9-22,596788,user33
YYD1IOVV8LV476788,198,2020-10-4,755.59,change pcv filter/pcv valve; install smoked glass; ,2020-11-28,357915,user33
YYD1IOVV8LV476788,68,2021-1-9,179.9,change purge valve; replace liftgate window; ,2021-1-22,528211,user17
YYD1IOVV8LV476788,100,2021-2-23,143.92,configure audio remote control; change timing belt; ,2021-2-27,730286,user15
YYD1IOVV8LV476788,29,2021-3-30,179.9,replace catalytic converter; replace serpentine belt; ,2021-4-20,1094242,user13
YYD1IOVV8LV476788,153,2021-5-27,323.82,fix nvh dampening system; attach spoiler; ,2021-6-13,1145752,user29
YYD1IOVV8LV476788,43,2021-7-4,143.92,change oil filter; fix deceleration system; ,2021-7-19,1362404,user15
Z0A37CJ5Q6J159776,27,2021-7-5,173.53,change suspension fluid; configure audio remote control; ,2021-7-21,145703,user30
Z0A37CJ5Q6J159776,197,2021-7-25,40.05,reconfigure service reminder light; ,2021-7-30,177279,user15
Z0A37CJ5Q6J159776,76,2021-8-10,13.35,fix sunroof; attach exterior camera; ,2021-8-17,219454,user33
Z0A37CJ5Q6J159776,164,2021-8-19,13.35,replace catalytic converter; fix cylinder head bolts; ,2021-8-22,222506,user12
Z0A37CJ5Q6J159776,184,2021-8-28,26.7,replace brake pedal spring; adjust accelerator pedal linkage; ,2021-9-5,285817,user12
Z0A37CJ5Q6J159776,165,2021-9-6,106.79,install parking sensors; reduce fuel consumption; ,2021-9-13,288515,roland
Z0A37CJ5Q6J159776,35,2021-9-17,93.44,change wheel cylinders; ,2021-9-26,299973,roland
Z1ASPSHALNI992893,183,2020-10-22,70.55,change pcv filter/pcv valve; install smoked glass; ,2020-10-27,1621482,user13
Z1ASPSHALNI992893,182,2020-11-6,82.31,reduce blind spot; ,2020-11-22,1701472,user15
Z1ASPSHALNI992893,68,2020-12-20,82.31,install intelligent alternator; ,2020-12-26,1899034,user30
Z1ASPSHALNI992893,50,2021-2-26,129.35,configure audio remote control; change suspension fluid; ,2021-3-10,2629487,user12
Z1ASPSHALNI992893,184,2021-3-13,270.46,adjust traction control system; replace radiator hoses; ,2021-4-7,2646758,user13
Z1ASPSHALNI992893,123,2021-6-1,223.42,adjust adaptive cruise control; ,2021-6-26,2748092,user30
Z1ASPSHALNI992893,113,2021-7-6,105.83,configure universal remote control; install anti-theft alarm; ,2021-7-29,2777582,user33
Z1ASPSHALNI992893,140,2021-8-18,23.52,install parking sensors; replace stabilizer bar; ,2021-8-21,2904831,user12
Z1MBS0LZ6BU099956,102,2021-4-1,303.22,remove oversteer; install intelligent alternator; ,2021-4-13,168875,user13
Z1MBS0LZ6BU099956,134,2021-5-25,67.38,set up auto-delay headlights; change speaker configuration; ,2021-5-26,557536,user17
Z1MBS0LZ6BU099956,191,2021-6-5,33.69,install intelligent alternator; change purge valve; ,2021-6-5,643878,user30
Z1MBS0LZ6BU099956,192,2021-8-1,673.82,fix sunroof; make polarization coating; ,2021-9-26,1051149,user12
Z2RRAJH2X3J850942,167,2020-12-9,651.18,replace diverter valve; replace tail lights; ,2021-1-4,101270,user17
Z2RRAJH2X3J850942,23,2021-1-25,618.62,fix rear defroster; make polarization coating; ,2021-2-16,122402,user13
Z2RRAJH2X3J850942,2,2021-2-20,293.03,change speaker configuration; ,2021-2-28,129107,user12
Z2RRAJH2X3J850942,180,2021-3-23,455.83,refurbish power steering; reconfigure service reminder light; ,2021-4-7,395368,user33
Z2RRAJH2X3J850942,162,2021-5-1,32.56,fix cylinder head bolts; ,2021-5-2,551813,roland
Z2RRAJH2X3J850942,186,2021-6-10,65.12,change oil filter; change memory settings of the onboard computer; ,2021-6-24,658799,user15
Z2RRAJH2X3J850942,194,2021-7-14,162.8,install on-board diagnosis system; adjust climate control; ,2021-7-30,884513,user33
Z2RRAJH2X3J850942,17,2021-9-11,195.35,fix rear defroster; reconfigure service reminder light; ,2021-9-17,1017413,user15
Z3BUCA4HE1G243690,104,2021-6-26,68.92,replace fuel filter; ,2021-7-5,105191,user33
Z3BUCA4HE1G243690,188,2021-7-10,68.92,improve cylinder configuration; fix rear hvac; ,2021-7-30,115945,user13
Z7VWWWNUAXQ698054,124,2021-7-5,245.6,fix sunroof; reconfigure service reminder light; ,2021-7-26,222221,user15
Z7VWWWNUAXQ698054,23,2021-7-27,87.71,replace catalytic converter; reduce carbon footprint; ,2021-7-31,225112,user30
Z7VWWWNUAXQ698054,99,2021-9-2,87.71,make polarization coating; replace timing belt tensioner; ,2021-9-6,228167,user13
Z7VWWWNUAXQ698054,157,2021-9-15,35.09,install optional equipment; replace radiator core & ac condenser; ,2021-9-17,327145,roland
ZAZZSPQY2MF351571,9,2020-12-8,2111.91,replace liftgate window; attach exterior camera; ,2021-5-29,272503,user15
ZAZZSPQY2MF351571,198,2021-5-31,567.38,repair shiftable automatic transmission; fix cylinder head bolts; ,2021-8-10,285228,user33
ZBJWXVPPM7K107746,117,2020-12-11,11.77,adjust seat belts tension; replace timing belt tensioner; ,2020-12-15,72824,user30
ZBJWXVPPM7K107746,64,2020-12-19,211.87,change timing belt; set up gyro sensor; ,2021-2-8,77589,user15
ZBJWXVPPM7K107746,53,2021-2-14,105.93,upgrade navigation system; change pcv filter/pcv valve; ,2021-3-6,87790,user15
ZBJWXVPPM7K107746,50,2021-3-31,129.48,change memory settings of the onboard computer; adjust running boards; ,2021-5-4,155785,user13
